user,location,tweet text,tweet date
BRIANNA_SHELKO,Atlanta,"RT @TheGigLife4Me: The Gig Life talked with actor, model and filmmaker, Rex McSeaton. You'll want to hear what he has to say about his gigs…",2019-11-18 17:55:18
LazearMack,Oakland,AUS: Uber Eats driver sacked for being 10 minutes late seeks tribunal appeal #gigeconomy #emplaw #employmentlaw… https://t.co/eB4EYpM0I6,2019-11-18 17:55:11
Grahamthecabbie,Harold Wood,"RT @PaulDDDaughters: TAKEN FROM UBER SITE !Modern slavery statement
Here at #Uber, we are committed to tackling issues of modern #slavery a…",2019-11-18 17:52:29
qwil,"San Francisco, CA","RT @hayaldrm: “Want to #freelance, take on a side #gig or just work more #flexibly but scared of unpredictable finances? @qwil offers a gre…",2019-11-18 17:50:20
CHoffmanUNI,switzerland,RT @RuwanSubasinghe: Today @TWUAus asked the full bench of the #Sydney Fair Work Commission to hear the case Mrs. Gupta (deactivated by #Ub…,2019-11-18 17:49:38
thebarkingtweet,East London/Essex ,RT @DDDaughters: Bring your own equipment and wait for work: Working for #Uber is a lot like being a dock worker a century ago #GigEconomy…,2019-11-18 17:49:14
PubNBlogLl,"Fort Collins, CO","RT @juanblanco76: 14% of the #gigeconomy are ""Relunctants"". This is their primary income out of necessity due to to lifestyle or other life…",2019-11-18 17:48:02
info4profit,"Maryland, USA",Did you hear about truckers who filed the 1st lawsuit against the new California law that restricts gig economy wor… https://t.co/ffq9Dtgdma,2019-11-18 17:47:07
marc_laz, Essex,"RT @PaulDDDaughters: TAKEN FROM UBER SITE !Modern slavery statement
Here at #Uber, we are committed to tackling issues of modern #slavery a…",2019-11-18 17:41:04
BunkerHQ,San Francisco | Madison,RT @MBOpartners: Discover how to land business with large enterprises with these 4 steps. Learn how to make your business attractive to top…,2019-11-18 17:37:53
StoneDunk,http://angrysoutherneroopnorth,This week’s @PirbrightPremFC v @KeensParkFC ressies match report is a #GigEconomy Special: “Failing to Deliver”… https://t.co/5e1XYFVAC5,2019-11-18 17:30:09
mfioretti_en,Italy,all those zeroes of capital going into dog-walking companies: Is this really the best and highest use of the Silico… https://t.co/K5csxKamut,2019-11-18 17:29:46
VlanciPictures,USA,And so the #GigEconomy unravellimg grows  @ReformedBroker https://t.co/YRzqCBzBik,2019-11-18 17:29:22
evankirstel,"Boston, MA",I Found Work on an Amazon Website. I Made 97 Cents an Hour. #amazon https://t.co/1Icc7Gqhsw #gigeconomy,2019-11-18 17:24:02
PayrollTaxMgmt,"Santa Ana, CA","For tax purposes, #GigEconomy participants are subject to the same rules as small business owners. Unlike employees… https://t.co/mrLbdwloHX",2019-11-18 17:17:01
coinhasyou,Blockchain,RT @GigApp_io: Why nearly half of 2017 Cryptocurrency ICO's failed #blockchain #cryptocurrency #gigeconomy #gigs #goods... https://t.co/xgw…,2019-11-18 17:02:23
coinhasyou,Blockchain,RT @GigApp_io: Gigapp Team officially welcomes @WarrenWhitlock to the team as an advisor. https://t.co/JDQnZPhNDy #blockchain #gigeconomy #…,2019-11-18 17:02:23
coinhasyou,Blockchain,"RT @GigApp_io: Great milestone today, thanks to all those that are following! #blockchain #cryptocurrency #gigeconomy #goods #services http…",2019-11-18 17:02:22
coinhasyou,Blockchain,"RT @GigApp_io: Gigapp, secure and transparent transactions on the blockchain

#blockchain #Gigapp #gigeconomy #fintech #bitcoin #cryptocurr…",2019-11-18 17:02:10
coinhasyou,Blockchain,RT @GigApp_io: Transforming the gig economy #blockchain #gigeconomy #gigs #freelance #marketplace #gigapp https://t.co/8SZYbt0L2g,2019-11-18 17:02:07
strathadam,,RT @Prof_Savage: Uber Fined $649 Million for Saying Drivers Aren’t Employees https://t.co/SphmIxESjM #GigEconomy #1u #canlab #misclassifica…,2019-11-18 17:02:05
LazearMack,Oakland,Boomtown staff’s ‘traumatic’ weekend reveals the darkest side of the gig economy #employmentlaw #gigeconomy… https://t.co/T6ngQ1l0SE,2019-11-18 17:01:37
juanblanco76,"Fort Collins, CO","14% of the #gigeconomy are ""Relunctants"". This is their primary income out of necessity due to to lifestyle or othe… https://t.co/6iR4J7sug4",2019-11-18 17:01:26
kdeepika09,"Chandigarh, India",RT @arunmku: .@KPMGIndia alum and joshful company founder Yamuna Sastry wants her @CabDost to be the #KPMG of the #gigeconomy. Inspiring ta…,2019-11-18 16:57:42
ITFglobalunion,Global,RT @RuwanSubasinghe: Today @TWUAus asked the full bench of the #Sydney Fair Work Commission to hear the case Mrs. Gupta (deactivated by #Ub…,2019-11-18 16:50:26
RuwanSubasinghe,"Montréal, Québec",Today @TWUAus asked the full bench of the #Sydney Fair Work Commission to hear the case Mrs. Gupta (deactivated by… https://t.co/2ywkD1byLw,2019-11-18 16:49:03
NickNickoshea59,london,"RT @PaulDDDaughters: TAKEN FROM UBER SITE !Modern slavery statement
Here at #Uber, we are committed to tackling issues of modern #slavery a…",2019-11-18 16:48:39
labourreporter,Canada,RT @HRReporter: Uber Freight rolls out in Canada https://t.co/CdWPoKs71b #humanresources #workplace #staffing #recruitment #Hiring #jobs #g…,2019-11-18 16:45:27
Dale_SideyNW,South England,"RT @NatWestBusiness: It's #GlobalEntrepreneurshipWeek: What better time to examine the latest GEM Report? 

A comprehensive study into entr…",2019-11-18 16:42:22
JamesDuggan01,"Cork, Ireland","RT @CUBSucc: An important upcoming @hrcentre_ucc public seminar this month which focuses on the gig economy, the role of technology &amp; the o…",2019-11-18 16:39:17
jtennery,Anywhere & Everywhere,Bravo @dianemulcahy on putting forward a pragmatic/ sensible approach to help indpendent workers with… https://t.co/qVgYxxqLut,2019-11-18 16:31:32
EUSKeraser,,RT @eraser: Merging the Physical and the Digital using blockchains. Vinay Gupta @leashless — Oslo Blockchain Day — #Video https://t.co/gPRT…,2019-11-18 16:26:28
waelalhasnawi,"Canada, Iraq, France",RT @Prof_Savage: Uber Fined $649 Million for Saying Drivers Aren’t Employees https://t.co/SphmIxESjM #GigEconomy #1u #canlab #misclassifica…,2019-11-18 16:16:06
blackcabsales,"Liverpool, England","RT @PaulDDDaughters: TAKEN FROM UBER SITE !Modern slavery statement
Here at #Uber, we are committed to tackling issues of modern #slavery a…",2019-11-18 16:06:36
Right_Resource,,The #GigEconomy is taking off and innovating how we do business. Discover what that means for the future of your or… https://t.co/VPDwzyPOZp,2019-11-18 16:02:27
DiplomaticEnt,"Washington, D.C.",Has the Sharing Economy Disrupted Marketing? Not Quite… via @whartonknows #Marketing #GigEconomy https://t.co/PY7Sk0Ma8r,2019-11-18 16:00:00
Anthony18334957,"London, England",RT @DDDaughters: Bring your own equipment and wait for work: Working for #Uber is a lot like being a dock worker a century ago #GigEconomy…,2019-11-18 15:53:26
eraser,Sevilla,Merging the Physical and the Digital using blockchains. Vinay Gupta @leashless — Oslo Blockchain Day — #Video… https://t.co/n5QCi83CQd,2019-11-18 15:50:04
dcoppins,"Nantasket Beach, MA","RT @IntelyCare: Massachusetts is cracking down on #gigeconomy companies to expand the benefits &amp; protections they offer to workers.
.
In th…",2019-11-18 15:49:44
DDDaughters,"London, England",Bring your own equipment and wait for work: Working for #Uber is a lot like being a dock worker a century ago… https://t.co/WCSTw8Zz4l,2019-11-18 15:43:55
LynnHetzler,Illinois,Trendy Wendy has all the answers when it comes to the hottest trends in the gig economy. Read Trendy Wendy’s Handy… https://t.co/IlX9FyTscB,2019-11-18 15:43:54
Anthony18334957,"London, England","RT @PaulDDDaughters: TAKEN FROM UBER SITE !Modern slavery statement
Here at #Uber, we are committed to tackling issues of modern #slavery a…",2019-11-18 15:42:05
Brentfordstadi1,"London, England","RT @PaulDDDaughters: TAKEN FROM UBER SITE !Modern slavery statement
Here at #Uber, we are committed to tackling issues of modern #slavery a…",2019-11-18 15:33:25
TheGigLife4Me,"Kennesaw, GA","The Gig Life talked with actor, model and filmmaker, Rex McSeaton. You'll want to hear what he has to say about his… https://t.co/cy7oTqipwc",2019-11-18 15:30:36
HRReporter,Canada,Uber Freight rolls out in Canada https://t.co/CdWPoKs71b #humanresources #workplace #staffing #recruitment #Hiring… https://t.co/0E32NE9iX2,2019-11-18 15:23:04
GigsForMe,,What are the most coveted skills in the fast paced gig economy? https://t.co/2MuqALbB1g #GigEconomy #GigBytes… https://t.co/j7zMTDoNLN,2019-11-18 15:21:03
LayaBehbahani,Unceded Coast Salish lands,RT @Prof_Savage: Uber Fined $649 Million for Saying Drivers Aren’t Employees https://t.co/SphmIxESjM #GigEconomy #1u #canlab #misclassifica…,2019-11-18 15:19:48
yqraction,"Regina, Saskatchewan",RT @Prof_Savage: Uber Fined $649 Million for Saying Drivers Aren’t Employees https://t.co/SphmIxESjM #GigEconomy #1u #canlab #misclassifica…,2019-11-18 15:19:44
Smallbizlabs,San Francisco,53 Million Americans are part of the Low Wage Workforce: https://t.co/NIBBw9kVGV &lt;- low and stagnant wages (and bad… https://t.co/WNvpuf9KGM,2019-11-18 15:16:19
onetokebloke,under lambeth bridge ,"RT @PaulDDDaughters: TAKEN FROM UBER SITE !Modern slavery statement
Here at #Uber, we are committed to tackling issues of modern #slavery a…",2019-11-18 15:16:19
KestonCabby,Stamford Hill ,"RT @PaulDDDaughters: TAKEN FROM UBER SITE !Modern slavery statement
Here at #Uber, we are committed to tackling issues of modern #slavery a…",2019-11-18 15:13:03
MohammadNaghman,,RT @Prof_Savage: Uber Fined $649 Million for Saying Drivers Aren’t Employees https://t.co/SphmIxESjM #GigEconomy #1u #canlab #misclassifica…,2019-11-18 15:10:22
drnickwilliams,From the Ouse River out to the Nile,"RT @UoL_Management: Clint Eastwood references aside, an exciting opportunity to work with two extraordinary academics, on a highly current…",2019-11-18 15:09:51
sirDanielofH,London,"RT @PaulDDDaughters: TAKEN FROM UBER SITE !Modern slavery statement
Here at #Uber, we are committed to tackling issues of modern #slavery a…",2019-11-18 15:05:11
KodisDigiStrat,"Dallas, TX",Want to understand why #companies hire #marketing consultants over agencies or even build their own teams? Find out… https://t.co/KxrpHFnwCo,2019-11-18 15:05:06
OrestV2,"Toronto, Ontario ",Pulling up to the Ritz in an Altima #Swerve #GigEconomy #ExpenseTheCar #AndTheLunch https://t.co/U5iwTtdHRL,2019-11-18 15:01:07
tnewmstweet,,"Adding to a developing cottage industry around app-based delivery, Bolt Bikes is a platform that rents electric bik… https://t.co/KjD08313HN",2019-11-18 14:59:28
BrooksBrunson,"Washington, DC",RT @DigitalLiberty: California gig economy law to strip truck drivers of highest-paying industry jobs https://t.co/ut2dtTUOyo #California #…,2019-11-18 14:55:36
brianbarou,London,"RT @PaulDDDaughters: TAKEN FROM UBER SITE !Modern slavery statement
Here at #Uber, we are committed to tackling issues of modern #slavery a…",2019-11-18 14:51:31
Moonlighting,United States,"RT @jtennery: Check out this Front-End Web Developer gig on @Moonlighting

Come join one of the fastest growing communities of freelance ta…",2019-11-18 14:49:48
katrinacecile,"Toronto, Ontario",RT @Prof_Savage: Uber Fined $649 Million for Saying Drivers Aren’t Employees https://t.co/SphmIxESjM #GigEconomy #1u #canlab #misclassifica…,2019-11-18 14:49:33
Kevinrobb25,"Cockenzie and Port Seton, Scotland","RT @PaulDDDaughters: TAKEN FROM UBER SITE !Modern slavery statement
Here at #Uber, we are committed to tackling issues of modern #slavery a…",2019-11-18 14:48:47
ShaneTews,"Washington, DC",RT @DigitalLiberty: California gig economy law to strip truck drivers of highest-paying industry jobs https://t.co/ut2dtTUOyo #California #…,2019-11-18 14:45:40
SospedraFran,valencia,RT @UFCW175633: Bring your own equipment and wait for work: Working for Uber is a lot like being a dock worker a century ago... #GigEconomy…,2019-11-18 14:45:27
TfE_CIC,"Selby, England","New solutions needed to address ‘gig economy and younger employees’ pensions – ACA 

https://t.co/JbAjs4ub39… https://t.co/IQuWA6LIZS",2019-11-18 14:43:59
UoL_Management,Leeds University,"Clint Eastwood references aside, an exciting opportunity to work with two extraordinary academics, on a highly curr… https://t.co/miuwdxsZRr",2019-11-18 14:42:32
Benellis55Ben,,"RT @PaulDDDaughters: TAKEN FROM UBER SITE !Modern slavery statement
Here at #Uber, we are committed to tackling issues of modern #slavery a…",2019-11-18 14:40:14
LTDAForum,"London, England","RT @PaulDDDaughters: TAKEN FROM UBER SITE !Modern slavery statement
Here at #Uber, we are committed to tackling issues of modern #slavery a…",2019-11-18 14:38:50
DigitalLiberty,,California gig economy law to strip truck drivers of highest-paying industry jobs https://t.co/ut2dtTUOyo #California #gigeconomy,2019-11-18 14:38:43
FaenzaRonald,"Cleveland, OH",RT @UFCW175633: Bring your own equipment and wait for work: Working for Uber is a lot like being a dock worker a century ago... #GigEconomy…,2019-11-18 14:38:23
Massi27179963,London Town.,"RT @PaulDDDaughters: TAKEN FROM UBER SITE !Modern slavery statement
Here at #Uber, we are committed to tackling issues of modern #slavery a…",2019-11-18 14:35:21
YouthEm17061584,Addis Ababa,Our Digital Soft Skills Curriculam helps Young adults have competative advantage in #GigEconomy job sector @MastercardFdn,2019-11-18 14:23:14
ajp1949,,"RT @PaulDDDaughters: TAKEN FROM UBER SITE !Modern slavery statement
Here at #Uber, we are committed to tackling issues of modern #slavery a…",2019-11-18 14:20:40
dlblumberg,"Houston, TX",RT @ASJAhq: Attention #NewJersey - based freelancers! Your #legislators are trying to pass legislation more restrictive on #gigworkers than…,2019-11-18 14:19:07
dicerod,"Miami, FL","Data analytics, virtual assistant skills most in demand for freelancers - People Matters... https://t.co/4e0tvQSXS0… https://t.co/kDCcyJkdrq",2019-11-18 14:17:07
ProPlusTaxi,,"RT @PaulDDDaughters: TAKEN FROM UBER SITE !Modern slavery statement
Here at #Uber, we are committed to tackling issues of modern #slavery a…",2019-11-18 14:14:29
KCCopyDiva,Kansas City,"RT @FXofKC: Business Owners and Managers, wondering how to make use of the Gig Economy? Then FX member &amp; founder, Julie Cortes' session at…",2019-11-18 14:06:05
goonermick1,swanley kent ,"RT @PaulDDDaughters: TAKEN FROM UBER SITE !Modern slavery statement
Here at #Uber, we are committed to tackling issues of modern #slavery a…",2019-11-18 14:00:40
zagster,"Boston, MA","The #GigEconomy &amp; the people who are employed in it. Great article by @matthewhaag &amp; @NYTpatrick 

At #Zagster, eve… https://t.co/tV1zli7ReN",2019-11-18 14:00:32
karenmpd,Boston. MA,How APIs and the #GigEconomy drive payroll-accounting connectivity: https://t.co/bbpygN0gRF @OnTheClockLLC,2019-11-18 14:00:19
diggertrainer,,"RT @PaulDDDaughters: TAKEN FROM UBER SITE !Modern slavery statement
Here at #Uber, we are committed to tackling issues of modern #slavery a…",2019-11-18 13:57:32
grrideshare,"Grand Rapids, MI","New Episode up! Thanks for listening! Share with your rideshare friends! 

https://t.co/SCvFpR5gr2

#uber #lyft… https://t.co/h78IL1Oy6c",2019-11-18 13:57:11
Mattblacktaxi,,"RT @PaulDDDaughters: TAKEN FROM UBER SITE !Modern slavery statement
Here at #Uber, we are committed to tackling issues of modern #slavery a…",2019-11-18 13:53:33
fasulo_chris,,RT @UFCW175633: Bring your own equipment and wait for work: Working for Uber is a lot like being a dock worker a century ago... #GigEconomy…,2019-11-18 13:53:00
Charlesknight,"Salford, England",So this #skybroadband outage shows one of problems of the #gigeconomy - lots of people trying to run commercial ent… https://t.co/SxFtW4tgmi,2019-11-18 13:52:25
LibrarianAngie,"Atlanta, GA",RT @UFCW175633: Bring your own equipment and wait for work: Working for Uber is a lot like being a dock worker a century ago... #GigEconomy…,2019-11-18 13:50:31
