user,location,tweet text,tweet date
olewin,"Gütersloh, Nordrhein-Westfalen","The Rise of the #gigeconomy is based on ""increased globalization, advancements in technology and static educational… https://t.co/mkAhO96Qf5",2019-11-29 23:36:48
kingofpayments,"Dallas, TX","#gigeconomy on gas: @ZebraFuel, the startup that brought fuel directly to your vehicle, is ‘no longer’ delivering i… https://t.co/FSkmeTx0bE",2019-11-29 23:25:00
10DollarSTARTUP,Read Prologue: Goo.gl/kPE0fV,RT @MikeSchiemer: 7 Online Side Hustles For College Students https://t.co/q9Q73rqtdb  /  #SideGig #GigEconomy #College #University #RiseAnd…,2019-11-29 23:20:29
BootstrapsBiz,Boston | #BootstrapBusiness,RT @MikeSchiemer: 7 Online Side Hustles For College Students https://t.co/q9Q73rqtdb  /  #SideGig #GigEconomy #College #University #RiseAnd…,2019-11-29 23:18:09
FiniteHappiness,,If @DanCrenshawTX thinks the #gigeconomy is so great maybe he should get paid for every bill he voted on? Good thin… https://t.co/KdLnudSZqC,2019-11-29 23:14:23
_now89_instr,,@gtafuri32 It's time to blacklist UberEats for their tax evasion. They are so These greedy fucks. messed up #gigeconomy 🙅‍♂️,2019-11-29 23:06:50
JeEscalanti92_S,Salt Lake City,"@HScncbromm I'm 99GREEDY FUCKS sure that DoorDash won't even get a fine for tax evasion, but I won't order from the… https://t.co/IzLyBBKOqY",2019-11-29 23:06:25
lorapibtoo,,@Brieennxoxo I hate how assholes from DoorDash just get away with avoiding paying taxes while we pay them and PAY o… https://t.co/SyiPanE29k,2019-11-29 22:51:38
Hajime_Isozaki,"Canberra, Australian Capital T",RT @oiioxford: Book launch: The Gig Economy: a critical introduction by Professor Mark Graham @geoplace and Dr Jamie Woodcock – building a…,2019-11-29 22:51:05
DamnGina13,,"#gigeconomy folks. Please be careful when potential clients contact you! Scams are real, and sometimes even reply w… https://t.co/NJFUqPuDUq",2019-11-29 22:36:32
MEGAN71HUMOR__,,@raijcx Did you know that UberEats does not pay their sales tax? How are local companies expected to survive when t… https://t.co/PPAum6n6Fs,2019-11-29 22:26:51
ALICE94_FATHE,,@mikadgg OMG! Journalists caught UberEats avoiding taxes! I'm not going to order from them again. Switching to a se… https://t.co/3qIBxoSMCo,2019-11-29 22:26:28
D__233_CHI,,"@JoJoGlimpsed UberEats aren't paying the sales taxes. It might be faster than other delivery services for now, but… https://t.co/rot3B8RJSB",2019-11-29 22:21:41
b_hanner,Raleigh-Durham,"COOLEST CO-WORKING SPACES- Bangkok, Thailand has Naplab.  Along with the typical co-working spaces, they believe th… https://t.co/G4EYE2Iu7V",2019-11-29 22:12:46
projecting94R,,@PforPosh No more orders from UberEats for me. I'm not going to just stand idly by and pretend like UberEats is not… https://t.co/0Ak3KDQVvt,2019-11-29 22:11:49
Alloc8io,"Melbourne, Victoria","What exactly is the #gigeconomy and is it here to stay?
https://t.co/oDR1kKUclA",2019-11-29 22:10:08
crybaby79_Ro,,@_themonaleeza It seems like companies like UberEats are just hell-bent on avoiding taxes and stealing from their d… https://t.co/JCo4LFY5PC,2019-11-29 22:06:01
vimarsh,USA,"RT @IWF: Jersey City’s successful referendum to crack down on short-term rentals was a win for the hotel lobby and hotel workers unions, bu…",2019-11-29 22:05:38
maegan_laporte,Canada 🇨🇦 ,"RT @IWF: Jersey City’s successful referendum to crack down on short-term rentals was a win for the hotel lobby and hotel workers unions, bu…",2019-11-29 22:04:57
IWF,"Washington, D.C.",Jersey City’s successful referendum to crack down on short-term rentals was a win for the hotel lobby and hotel wor… https://t.co/pU4bAaSrpO,2019-11-29 22:03:00
LEAN_TO87_,,"@_JayMorales_ UberEats aren't paying the sales taxes. It might be less expensive than other companies for now, but… https://t.co/m1epsYGfZ0",2019-11-29 21:46:28
CXC_AUS,"Australia, The World",#TalentAcquisition in the #GigEconomy via @PeopleMatters2 #ContingentWorkforceManagement https://t.co/goMOGRzgPg,2019-11-29 21:46:05
aDolphinCries,"Salt Lake City, UT",RT @weinberglending: 💫 Creative Ways Today’s Buyers Save for a Down Payment: The need to save for a #downpayment has become one of the bigg…,2019-11-29 21:42:34
tonyewen,USA,"RT @IWF: Last week, New Jersey slapped @Uber with a $650M tax bill. This is another strategy by revenue-hungry lawmakers and bitter labor u…",2019-11-29 21:42:29
drdej,,"RT @IWV: Last week, New Jersey slapped @Uber with a $650M tax bill. This is another strategy by revenue-hungry lawmakers and bitter labor u…",2019-11-29 21:36:21
Michelle1984__,,@xRoyalty_Kingx @ACClippers No more deliveries from UberEats for me. I'm not going to just stand idly by and preten… https://t.co/EiIZoZ53Cw,2019-11-29 21:36:14
alphabetress,"Vancouver, British Columbia",RT @StephHughes95: A big symptom of the current unstable job market: just over 40% of Canadian millennials are working in the #gigeconomy t…,2019-11-29 21:35:30
ati2bekhov,,"@meriemk_ While other delivery services were reviewing their wage policies, UberEats was still underpaying their de… https://t.co/ApV1KHZdFW",2019-11-29 21:31:59
difficult__9,,@h0rreur Why do selfish companies like UberEats think it is fine just to evade paying taxes? These assholes make a… https://t.co/9b8y4bAiMa,2019-11-29 21:26:23
MARTIN_depots,,@KingManman__ Are there actually any repercussions to tax evasion? Judging from the UberEats success with not payin… https://t.co/LUjWIGrIeZ,2019-11-29 21:26:15
lorapibtoo,,@raeshawnii I loathe how dickheads from DoorDash just get away with dodging paying taxes while we pay them and PAY… https://t.co/K52QSfwJ7k,2019-11-29 21:22:21
Frugal__Finance,snapchat.com/add/mikeschiemer,RT @MikeSchiemer: 7 Online Side Hustles For College Students https://t.co/q9Q73rqtdb  /  #SideGig #GigEconomy #College #University #RiseAnd…,2019-11-29 21:18:02
JeEscalanti92_S,Salt Lake City,@Ro_Epico All this time DoorDash has been misleading customers and stealing driver tips. Now they are not collectin… https://t.co/XJcTu5lkkg,2019-11-29 21:16:16
eshivinh5,,@Sidus_Seikka DoorDash has been avoiding paying taxes. I'm fed up with selfish companies like them ripping us off.… https://t.co/WuxGjhZgQ9,2019-11-29 21:06:17
simon_ball46,"Luton, England",@Lorrainesleato1 @terryelaineh1 @Shirley08494018 @liangreen123 @InsleyLynn some people even get a cbe for… https://t.co/2TrkQpjW90,2019-11-29 21:01:24
simon_ball46,"Luton, England","@killingbritain @Conservatives @RishiSunak https://t.co/F9ZGDIg2Pf
aka the #gigeconomy
some even have to resort to… https://t.co/VwvAFQi0VL",2019-11-29 20:55:18
ASALawGroup,"Oak Brook, IL","As of Jan. 1, 2020, the NYC Human Rights Law will cover independent contractors. In Sept, CA Gov. Gavin Newsom sign… https://t.co/l2dvj8g8HT",2019-11-29 20:35:03
_SOCIETY___76,,@Nyiko0427 OMG! Journalists caught UberEats evading taxes! I'm not going to order from them ever. Switching to a se… https://t.co/tDsG180heH,2019-11-29 20:31:53
simon_ball46,"Luton, England","@Capekness @ParisDaguerre thx...
come back to me in 5 years when you cannot get work as they've given you the… https://t.co/9oauIu2bOR",2019-11-29 20:22:52
PerkinsWe1990,Des Moines,"@Americoon I'm 99FUCKING TAX EVADERS sure that DoorDash won't be punished for tax avoidance, but I won't order from… https://t.co/peuAIQQOYw",2019-11-29 20:11:49
eraser,Sevilla,AROUND THE BLOCK | #Video Blockchain. Alberto Gomez @gotoalberto @bankia https://t.co/NbmwpCOOIT #blockchain… https://t.co/VB6Ga2cTqD,2019-11-29 20:10:03
BizPartnerMag,"Watford, Hertfordshire, UK","So, what is this gig everyone talks about? #GigEconomy https://t.co/M9xww615Ov",2019-11-29 20:01:26
CensusPK,Pakistan,RT @CareerlistHQ: Summer 2020 will see a spike in the #gigeconomy as the US government looks to hire canvassers for the upcoming #Census.…,2019-11-29 19:52:44
SEOforlondon, London,Starting a #Blog is a reliable path to creating an #Online job in this #GigEconomy era - if you follow these 12 ste… https://t.co/Df09Xt2OXy,2019-11-29 19:51:35
susanmu08720871,,RT @RuwanSubasinghe: The Superior Court of Justice of #Madrid has just ruled that #Glovo food delivery riders are NOT self-employed autonom…,2019-11-29 19:45:40
GonnaCookThat,"Portland, OR","RT @RuwanSubasinghe: Solidarity. Worst of #gigeconomy employment exposed. However, the lack of access to safe sanitation facilities is a pr…",2019-11-29 19:41:01
DWFromDetroit,"Portland, OR",Make extra money this holiday season by charging your ex rent on the space they occupy in your head #gigeconomy #moneymakingideas,2019-11-29 19:38:12
kirstenprefer8,,"@zenuunes By dodging paying taxes, UberEats is literally taking money from the American taxpayers like you and me!!… https://t.co/USyPE0uuLN",2019-11-29 19:36:49
zulaykhajmcgan1,,@itskaitsworld How low can DoorDash go?! First they fucking stole tips from their own employees and now these greed… https://t.co/6JxHZx7c4C,2019-11-29 19:36:47
HannesHanath,Berlin ,RT @bsmith326: The decade’s biggest gig-worker hiring spree is about to begin https://t.co/Vk1I7wKCyz via @qz #gigeconomy,2019-11-29 19:16:31
ice__norri,,@AasthaBisht6 UberEats has been dodging paying taxes. I'm fed up with selfish companies like them ripping us off. I… https://t.co/b1WKYstOBn,2019-11-29 19:16:20
MikeSchiemer,$10 Startup | Google Page 1,RT @MikeSchiemer: 7 Online Side Hustles For College Students https://t.co/q9Q73rqtdb  /  #SideGig #GigEconomy #College #University #RiseAnd…,2019-11-29 19:16:14
Boyd93_Stephani,Columbia,@The44thPillar It's time to boycott DoorDash for their tax avoidance. They are so These greedy fucks. shady #gigeconomy #WTF,2019-11-29 19:12:05
WORSEN_massiel,,@thato_mole It's time to blacklist UberEats for their tax evasion. They are so These greedy fucks. messed up #gigeconomy 🤷‍♂️ 😤,2019-11-29 19:11:10
Joholmesblog,Auckland,"RT @IWV: Last week, New Jersey slapped @Uber with a $650M tax bill. This is another strategy by revenue-hungry lawmakers and bitter labor u…",2019-11-29 19:06:53
robertpc21,,@tadler I'm going to blacklist DoorDash because these greedy fucks are avoiding collecting the sales tax. #gigeconomy 🙅‍♂️,2019-11-29 19:06:46
El_Calo,"San Juan, USA","RT @IWV: Last week, New Jersey slapped @Uber with a $650M tax bill. This is another strategy by revenue-hungry lawmakers and bitter labor u…",2019-11-29 19:06:29
belek2b64ma,,@BonnieSoli @BadDaddysBurger DoorDash is stealing from every citizen of our great country by not collecting the sal… https://t.co/V5Q84D8wkA,2019-11-29 19:06:07
bsmith326,Wherever the wind takes me,The decade’s biggest gig-worker hiring spree is about to begin https://t.co/Vk1I7wKCyz via @qz #gigeconomy,2019-11-29 19:05:45
EmaMarrero2,Puerto Rico ✈️🌎,"RT @IWV: Last week, New Jersey slapped @Uber with a $650M tax bill. This is another strategy by revenue-hungry lawmakers and bitter labor u…",2019-11-29 19:04:23
IWV,Washington D.C.,"Last week, New Jersey slapped @Uber with a $650M tax bill. This is another strategy by revenue-hungry lawmakers and… https://t.co/vcMxubdwU0",2019-11-29 19:03:00
Frugal__Finance,snapchat.com/add/mikeschiemer,7 Online Side Hustles For College Students https://t.co/sOhaRtqui3  /  #SideGig #GigEconomy #College #University… https://t.co/LSJOKDV9R7,2019-11-29 19:01:43
CareerlistHQ,"New York, NY",Summer 2020 will see a spike in the #gigeconomy as the US government looks to hire canvassers for the upcoming… https://t.co/pAoIY2KPky,2019-11-29 19:01:14
Ebony81WilsonBa,Baton Rouge,@keyzumaki No wonder DoorDash is making so much money. These assholes are making tons off of us and evading collect… https://t.co/cCKf82fTxo,2019-11-29 18:51:40
Dr_Eren_Korkmaz,"Oxford, England",RT @oiioxford: Book launch: The Gig Economy: a critical introduction by Professor Mark Graham @geoplace and Dr Jamie Woodcock – building a…,2019-11-29 18:46:14
JamesHopeThomp1,"Liverpool, England","@cheapaccounting Only problem is that you would have to check that they were genuinely self-employed rather than ""s… https://t.co/ntfC6Cm0ME",2019-11-29 18:44:16
neBrown81_Ba,,@AthuleSohuma No more deliveries from UberEats for me. I'm not going to just fucking ignore it and pretend like Ube… https://t.co/SKk06aiETK,2019-11-29 18:37:18
arevikwdpmdu,,@ShaDaLastDon OMG! Journalists caught DoorDash evading taxes! I'm not going to order from them again. Switching to… https://t.co/i35yW9aP8s,2019-11-29 18:26:11
mantelero,European Union,RT @oiioxford: Book launch: The Gig Economy: a critical introduction by Professor Mark Graham @geoplace and Dr Jamie Woodcock – building a…,2019-11-29 18:20:53
Gaspard1999hum,,@erinava UberEats started off with ripping off their delivery drivers. Now they have moved onto tax evasion. What a… https://t.co/50Exo8j2Qs,2019-11-29 18:11:34
difficult__9,,@baileyyoh UberEats has dodged paying MILLIONS in taxes using shitty loophole their lawyers found. Now these dickhe… https://t.co/3WZHCnjJbo,2019-11-29 18:11:01
kirstenprefer8,,@Dylan_Flint Why do greedy companies like UberEats think it is fine just to evade paying taxes? These assholes make… https://t.co/HPHzq4dFr1,2019-11-29 18:06:21
opolis,"Denver, CO","84% of millennials are already considering the #gigeconomy. Are you one of them? Take back control of your time, yo… https://t.co/q7Ih1mM38O",2019-11-29 18:00:01
RockinFreelance,,"RT @OpenAssembly1: How can your business expand the issues solved by your products or services? First, you have to think big. Really big. T…",2019-11-29 17:54:46
DyanFinkhousen,"Boston, MA","RT @OpenAssembly1: How can your business expand the issues solved by your products or services? First, you have to think big. Really big. T…",2019-11-29 17:52:33
mildredrati2,Crystal Lake,@bbitaliakitchen Did you know that DoorDash does not pay their sales tax? How are local companies expected to compe… https://t.co/56dkBxWFNR,2019-11-29 17:51:37
rcwApr10,"Colchester, England",RT @oubucu: This is so inspiring! Fabulousness from @CambridgeUCU. Can't wait for ContractsMas. #UCUstrikesback #fourfights #gigeconomy htt…,2019-11-29 17:42:37
compagnie__,,@KeshiaannBenja1 It's time to blacklist UberEats for their tax avoidance. They are so These assholes. messed up #gigeconomy 🙅‍♂️ 😤,2019-11-29 17:41:38
LawrencePhilli5,,RT @PaulDDDaughters: Where were @KateAndrs and @AndrewBoff when the #UberLondon drivers were fighting for decent pay and conditions ? The M…,2019-11-29 17:34:30
marionmcgovern,San Francisco,Politics and the #GigEconomy https://t.co/MQ9V4xBHU6,2019-11-29 17:31:00
yuoiyqyvydrin,,@sadpitaya DoorDash started off with stealing from their drivers. Now they have moved onto tax avoidance. What a ev… https://t.co/uRdXV9ZptR,2019-11-29 17:27:05
gigcheck,,"Gig Check offers a one-time, simple setup for gig economy businesses! 👍 

Select a background check plan based on h… https://t.co/4fWVSrFCbd",2019-11-29 17:24:08
VfefeCo,,RT @StephHughes95: A big symptom of the current unstable job market: just over 40% of Canadian millennials are working in the #gigeconomy t…,2019-11-29 17:17:47
Jo_Kwanghee_07,"Bay Area, CA","RT @RuwanSubasinghe: Solidarity. Worst of #gigeconomy employment exposed. However, the lack of access to safe sanitation facilities is a pr…",2019-11-29 17:12:42
GigWorkersRise,,"RT @RuwanSubasinghe: Solidarity. Worst of #gigeconomy employment exposed. However, the lack of access to safe sanitation facilities is a pr…",2019-11-29 17:12:15
JeEscalanti92_S,Salt Lake City,@B_McKay1 Are there actually any implications to tax evasion? Judging from the DoorDash success with not paying the… https://t.co/FI2poaBwYW,2019-11-29 17:11:35
Andrea1980Wood,West Valley City,"@_ohitskim After I found out that DoorDash has been evading avoiding the sales tax, I stopped getting delivery from… https://t.co/q0yZomCZP2",2019-11-29 17:11:18
hmacbe,Edmonton,RT @StephHughes95: A big symptom of the current unstable job market: just over 40% of Canadian millennials are working in the #gigeconomy t…,2019-11-29 17:10:54
GritDaily,"New York, New York",Gig economy workers aren't the only ones ditching the W2. Top talent is escaping the 9-5 and @lisahufford and her c… https://t.co/ythZnueEtv,2019-11-29 17:06:04
